orig.ident	nCount_RNA	nFeature_RNA	n_genes	percent_mito	n_counts	louvain	percent.mt	RNA_snn_res.1	seurat_clusters
SeuratProject	888.103121757507	856	914	0.0235531628131866	2972	CD4 T cells	1.82528409088621	1	1
SeuratProject	803.56453204155	786	827	0.0162297133356333	2403	CD4 T cells	1.67994338819619	1	1
SeuratProject	871.319751024246	831	880	0.0281641166657209	2876	CD4 T cells	2.28808895684631	7	7
SeuratProject	319.708895087242	350	368	0.0367553867399693	789	CD4 T cells	2.9619517111817	0	0
SeuratProject	913.615656018257	885	927	0.0173473078757524	2767	CD4 T cells	1.80052573556058	0	0
SeuratProject	1387.98066008091	1291	1377	0.0226140283048153	5218	CD4 T cells	1.62016562559851	0	0
SeuratProject	706.712145090103	697	732	0.0239760242402554	2002	CD4 T cells	2.01489572523971	0	0
SeuratProject	432.591271042824	449	464	0.0116391852498055	1031	CD4 T cells	1.45439116646389	4	4
SeuratProject	925.874334335327	902	945	0.0185185186564922	3024	CD4 T cells	1.68740032171368	0	0
SeuratProject	639.113791108131	617	646	0.0382871553301811	1985	CD4 T cells	2.57628443660261	1	1
SeuratProject	400.146891951561	404	437	0.0295801535248756	1048	CD4 T cells	2.23183703065095	0	0
SeuratProject	549.510338664055	529	550	0.00386847206391394	1551	CD4 T cells	0.704481929816296	1	1
SeuratProject	905.358939170837	882	927	0.0229591839015484	2744	CD4 T cells	1.99195424835434	0	0
SeuratProject	705.329445719719	729	757	0.0165198240429163	1816	CD4 T cells	1.6276183920482	0	0
SeuratProject	687.151984572411	684	707	0.0151911992579699	1909	CD4 T cells	1.64594921225149	1	1
SeuratProject	823.899031281471	826	880	0.0116134388372302	2411	CD4 T cells	1.46968013163412	1	1
SeuratProject	771.046282172203	768	803	0.0288120564073324	2256	CD4 T cells	2.04992348915173	1	1
SeuratProject	836.777828574181	826	865	0.0132370637729764	2493	CD4 T cells	1.38018291616418	1	1
SeuratProject	908.545408010483	891	945	0.0123599842190742	2589	CD4 T cells	1.24688559843497	0	0
SeuratProject	1034.45473790169	1025	1068	0.0102717028930783	3018	CD4 T cells	0.987144240767003	0	0
SeuratProject	788.482915997505	786	843	0.0169258918613195	2186	CD4 T cells	1.67502585129109	1	1
SeuratProject	998.736171960831	1001	1049	0.00719424476847053	2641	CD4 T cells	0.925818025906407	0	0
SeuratProject	689.664707779884	676	709	0.0166508089751005	2102	CD4 T cells	1.85852281361626	1	1
SeuratProject	684.393781661987	683	734	0.0133882593363523	1942	CD4 T cells	1.67805822687197	1	1
SeuratProject	669.538295865059	665	712	0.010442566126585	2011	CD4 T cells	1.43972676920572	1	1
SeuratProject	791.812433123589	769	810	0.0172272361814976	2438	CD4 T cells	1.90241905982284	1	1
SeuratProject	642.405589461327	616	652	0.0226921085268259	1939	CD4 T cells	2.05591185578672	7	7
SeuratProject	849.158462047577	820	857	0.0211241040378809	2651	CD4 T cells	1.79349043010051	7	7
SeuratProject	787.410663485527	715	750	0.0174299385398626	2926	CD4 T cells	1.96096975362598	1	1
SeuratProject	817.462309241295	815	859	0.0137289641425014	2258	CD4 T cells	1.20649790721024	0	0
SeuratProject	905.23442363739	893	931	0.0222487095743418	2517	CD4 T cells	1.94201075031792	0	0
SeuratProject	874.022319436073	841	885	0.0228758174926043	2754	CD4 T cells	1.93590244151932	7	7
SeuratProject	691.680714845657	677	720	0.0132612967863679	2036	CD4 T cells	1.62811863018566	1	1
SeuratProject	813.138904690742	821	873	0.00685871066525578	2187	CD4 T cells	0.759253570050018	0	0
SeuratProject	704.204262495041	698	723	0.00806451588869095	1984	CD4 T cells	0.984298476139202	1	1
